"kind","name","type","icon","zones","location","note","info","link","worldOffsetY","worldOffsetZ","offsetX","offsetY","anchorBone"
"npc","Makki-Chebukki","Cutscene NPC","Cutscene.png","Cutscene|Tavnazian Safehold","","Involved in Missions:\n* Promathia Mission 2-1: An Invitation West\n* Promathia Mission 2-2: The Lost City\n* Promathia Mission 2-3: Distant Beliefs\n* Promathia Mission 2-5: Ancient Vows\n* The Road Forks: The Road Forks\n* Promathia Mission 4-2: The Savage\n* Promathia Mission 5-2: Desires of Emptiness\n* Promathia Mission 5-3: Three Paths\n* Past Sins (Louverance Path)\n* Promathia Mission 6-2: A Place to Return\n* Promathia Mission 6-3: More Questions than Answers\n* Promathia Mission 6-4: One to be Feared\n* Promathia Mission 7-1: Chains and Bonds\n* Promathia Mission 7-3: Fire in the Eyes of Men\n* Promathia Mission 7-4: Calm Before the Storm\n* Promathia Mission 7-5: The Warrior's Path\n* Promathia Mission 8-1: The Garden of Antiquity\n* Promathia Mission 8-3: When Angels Fall\n* Promathia Mission 8-4: Dawn\n\nNotes:\nMakki-Chebukki is the eldest of the Chebukki siblings; you first meet them in the opening cutscene of Chapter 2 of the Chains of Promathia Missions.","","","","","","",""
"npc","Malduc","Gate Guard","Guard.png","Bastok|Metalworks","","Starts Missions:\n* Bastok Missions","","","","","","",""
"npc","Malduc (A)","","","Abyssea|Abyssea - Grauberg - Base Camp","","","","","","","","",""
"npc","Malecharisant","","","San d'Oria|Southern San d'Oria","","","","","","","","",""
"npc","Maleme","Weather Reporter","WeatherChecker.png","San d'Oria|Southern San d'Oria","","Notes:\nGives Forecasts for *Ronfaure *La Theine Plateau *Valkurm Dunes *Jugner Forest *Beaucedine Glacier *Xarcabard *Uleguerand Range","","","","","","",""
"npc","Malene","Quest Giver","QuestGiver.png","Bastok|Bastok Markets","","Involved in Quests:\n* The Cold Light of Day\n* Wish Upon a Star","","","","","","",""
"npc","Malene (A)","","","Abyssea|Abyssea - Altepa","","Involved in Quests:\n* Motherly Love","","","","","","",""
"npc","Maleroune","Chocobo Betting","VCSChocoboRacingAssociate.png","Chocobo Circuit","","Notes:\n* Takes bets for the chocobo races.","","","","","","",""
"npc","Malfine","Dialogue NPC","Dialogue.png","Northern San d'Oria","","","","","","","","",""
"npc","Malfud","Standard Merchant","StandardMerchant.png","Aht Urhgan Whitegate|Al Zahbi","","Notes:\nNot available if the beastmen have the Astral Candescence.","","","","","","",""
"npc","Malgrom","Standard Merchant","StandardMerchant.png","Adoulin|Eastern Adoulin","","Involved in Quests:\n* All the Way to the Bank","","","","","","",""
"npc","Malmi-Monmi","Dialogue NPC","Dialogue.png","Windurst|Windurst Walls","","Notes:\nDialog: Windurst Walls is the coolest-woolest place. Not only do we have Heavens Tower and a consulate, but all the ex-ministers have manors here! When the ministers of the five magic ministries of Windurst retire, they gain the title of doctor or professor, and are allowed to live in special-wecial houses so they can continue their studies without worries.","","","","","","",""
"npc","Malobra","Coalition Rewards","Merchant.png","Ra'Kaznar Inner Court","","Notes:\n* Trades {{KeyItem","","","","","","",""
"npc","Maloquedil","Quest Giver","QuestGiver.png","Northern San d'Oria|San d'Oria","","Starts Quests:\n* Warding Vampires\n\nInvolved in Quests:\n* Riding on the Clouds\n* Lure of the Wildcat (San d'Oria)\n\nNotes:\n* Dialogue: Once quest ""Warding Vampires"" has been completed: I still seek 2 bulbs of shaman garlic! I cannot seem to get enough! If quest ""Lure of the Wildcat (San d'Oria)"" is active: Have you heard much about the company distributing those badges? Their headquarters are in a Near Eastern town clled ""Al Zahbi."" Rumor has it that the company president is something of a miser. What could they possibly want with San d'Oria? You may want to think twice before clipping on one of those things. * Described in Riding on the Clouds as, ""A young elvaan whose breath stinks.""","","","","","","",""
"npc","Malulu","","","Adoulin|Eastern Adoulin","","","","","","","","",""
"npc","Mamaroon","Standard Merchant","StandardMerchant.png","Nashmau","","","","","","","","",""
"npc","Mamaulabion","","","Norg","","Starts Quests:\n* Mama Mia","","","","","","",""
"npc","Mamerie","Standard Merchant","StandardMerchant.png","Kazham","","","","","","","","",""
"npc","Mamool Ja Governor","Assault","AssaultPersonnel.png","Mamool Ja Training Grounds","","Involved in Missions:\n* Imperial Treasure Retrieval","","","","","","",""
"npc","Mandragora Assistant","Event NPC","Event.png","*Southern San d'Oria","","Notes:\nThey show up on Wide Scan if you have difficulty finding them. They are very small and have no name over their heads.","","","","","","",""
"npc","Mandragora Warden","Prison Guard","Guard.png","Outland|The Boyahda Tree","","Involved in Missions:\n* Windurst Mission 9-1: Doll of the Dead\n\nNotes:\nStands guard over the prison cell area in The Boyahda Tree.","","","","","","",""
"npc","Manfred","Promenade Assistant","MissionNPC.png","Chocobo Circuit","","Notes:\n* Sign players' birds up for entry in Adventurer Races.","","","","","","",""
"npc","Manfried","","","Selbina","","","","","","","","",""
"npc","Manilam","","","Bastok|Metalworks","","Involved in Quests:\n* Lure of the Wildcat (Bastok)","","","","","","",""
"npc","Mano-Amano","","","Adoulin|Yorcia Weald","","Starts Quests:\n* Dirt Cheap\n* Flower Power\n\nInvolved in Quests:\n* Sick and Tired","","","","","","",""
"npc","Manyny","Standard Merchant","StandardMerchant.png","Windurst|Windurst Woods","","","","","","","","",""
"npc","Mapitoto","Chocobo Services","ChocoboRenter.png","Jeuno|Upper Jeuno","","Starts Quests:\n* Full Speed Ahead!\n\nInvolved in Quests:\n* The Flying Machine of Eld\n\nNotes:\n* Chocobo Whistles and items beginning with ""?"" can be used to obtain new mounts by trading them to Mapitoto once Full Speed Ahead! is complete.","","","","","","",""
"npc","Maqu Molpih","Regional Merchant","RegionalVendor.png","Windurst|Windurst Waters map = South|H-8","","","","","","","","",""
"npc","Margret","Cutscene NPC","Cutscene.png","Adoulin|Cutscene","","Involved in Quests:\n* A Thirst for Eternity\n* The Curious Case of Melvien\n* Sick and Tired\n* Not-So-Clean Bill\n\nInvolved in Missions:\n* Looking for Leads","","","","","","",""
"npc","Mariadok","Weather Reporter","WeatherChecker.png","Bastok|Bastok Mines","","Notes:\nChecks weather for the following locations: :*Pashhow Marshlands :*Valkurm Dunes :*Gustaberg :*Konschtat Highlands :*Eastern Altepa Desert :*Western Altepa Desert","","","","","","",""
"npc","Marianna, I.M.","Campaign","CampaignArbiter.png","Bastok (S)|Fort Karugo-Narugo (S)","","Notes:\n* Bastok affiliated Campaign Arbiter. Present when Bastok (S) has control of Fort Karugo-Narugo (S). *Offers Campaign Information, Campaign Allied Tags, Teleportation *Campaign Sword in front of name during Campaign","","","","","","",""
"npc","Mariette","Campaign Ops","TacticalAssessment.png","Bastok|Bastok Markets (S)","","Involved in Missions:\n* Deep Cover I (Bastok)\n* Deep Cover II (Bastok)\n* Deep Cover III (Bastok)","","","","","","",""
"npc","Marilleune","Chocobo Renter","ChocoboRenter.png","Norg","","","","","","","","",""
"npc","Marin","Escort Quest","QuestNPC.png","Bastok|Bastok Markets","","Involved in Quests:\n* All by Myself\n\nInvolved in Missions:\n* The Voracious Resurgence #2: The Brygid Cup","","","","","","",""
"npc","Marius, C.A.","Campaign","CampaignArbiter.png","Jeuno (S)|Sauromugue Champaign (S) map = bridge|H-8","","Notes:\n* Jeuno affiliated Campaign Arbiter. Present when Beastmen have control of Sauromugue Champaign (S). *Offers Campaign Information, Campaign Allied Tags, Teleportation *Campaign Sword in front of name during Campaign","","","","","","",""
"npc","Mariyaam","Imperial Merchant","Merchant.png","Aht Urhgan Whitegate|Al Zahbi","","","","","","","","",""
"npc","Marjoirelle","","","Adoulin|Western Adoulin","","Involved in Quests:\n* Order Up\n\nStarts Missions:\n* Phantasmic Heroes","","","","","","",""
"npc","Marjory","Dialogue NPC","Dialogue.png","Jeuno|Ru'Lude Gardens","","Starts Quests:\n* Filled to Capacity\n\nInvolved in Quests:\n* Way Over Capacity","","","","","","",""
"npc","Markovich","VCS Chocobo Racing Associate","VCSChocoboRacingAssociate.png","Chocobo Circuit|Chocobo Races|Cutscene","","","","","","","","",""
"npc","Marlena","","","Rolanberry Fields","","Involved in Quests:\n* Starlight Celebration 2009\n* Smilebringer Boot Camp","","","","","","",""
"npc","Marnie","Adventurer's Assistant","AdventurersAssistant.png","Jeuno|Port Jeuno","","Notes:\nThis NPC will display a map of Jeuno.","","","","","","",""
"npc","Marquie","","","Port San d'Oria|San d'Oria","","","","","","","","",""
"npc","Marquis Amon","Dark Kindred Noble","Dialogue.png","Beastman Confederate|Cutscene","","Involved in Quests:\n* Bonds of Mythril\n\nNotes:\n* An aristocrat of the Dark Kindred, scheming to undermine the security of the Republic of Bastok.","","","","","","",""
"npc","Marshal","","","Jeuno|Outland","","","","","","","","",""
"npc","Martial Maestro Megomak","Cutscene NPC","Cutscene.png","Cutscene|Outland","","Involved in Quests:\n* Waking the Colossus\n\nInvolved in Missions:\n* Aht Urhgan Mission 22: Shield of Diplomacy\n* Bellerophon's Bliss\n\nNotes:\n* A wealthy Moblin businessman and scientist who currently has Gurfurlur the Menacing and the Troll Mercenaries on his payroll. Megomak is greatly interested in the chimera experiments of the Hazhalm Testing Grounds, particularly the Khimaira.","","","","","","",""
"npc","Martin","Airship Travel","AirshipTravelAgent.png","Port Windurst|Windurst","","Notes:\n* Announces departure times for the airships","","","","","","",""
"npc","Martina","Cutscene NPC","Cutscene.png","Bastok (S)|Cutscene|Ruhotz Silvermines","","Involved in Quests:\n* Fire in the Hole","","","","","","",""
"npc","Maruna-Kurina","Freelance","CampaignArbiter.png","Freelance|Southern San d'Oria (S)","","Notes:\n* Recruited by talking to him as a scholar. *Has extensive information concerning various Campaign details, and can also track freelancer alliances. *Will provide a list of Freelancers and how to influence them. Also tells who the freelancer is allied with. With Freelancers not currently allied, he will tell what nation has the most influence with them currently. *Appears in towns even when not currently affiliated with anyone. *Does not take part in battles, and will vanish during them.","","","","","","",""
"npc","Maryoh Comyujah","","","Rabao","","Involved in Missions:\n* Zilart Mission 12: The Mithra and the Crystal","","","","","","",""
"npc","Maryse","Harvest Festival","Event.png","Patrols set route in Northern San d'Oria (E-5 >|San d'Oria","","Notes:\nOne of The Dark Lilies of the Harvest Festival event held each October since 2004. Follow Maryse without being seen to receive, from the Exorcist, a Witch Hat or Coven Hat.","","","","","","",""
"npc","Masad","Mummers Exchange","Merchant.png","Adoulin|Western Adoulin","","Involved in Quests:\n* Flavors of Our Lives\n\nInvolved in Missions:\n* Budding Prospects\n\nNotes:\nExchanges Mummers' Medals for rewards.","","","","","","",""
"npc","Mashasha, W.W.","Conquest Overseer","ConquestOverseer.png","Buburimu Peninsula|Windurst","","Notes:\nAppears, when Kolshushu is under weekly conquest-control by Windurst. ;Notes for characters only with Windurst as current Allegiance: :*Casts Signet :*Choice of setting Home Point for free :*Recharges Empress Band or Chariot Band :*Accepts Kolshushu Supplies for finishing Supply Quest ;Notes for characters only without Windurst as current Allegiance: :*Choice of setting Home Point for a fee - higher prices for higher Allegiance Ranks (Rank 10: 5600 gil) For further information see Conquest Overseer.","","","","","","",""
"npc","Mashira","Key Supplier","Dialogue.png","Garlaige Citadel|Outland","","Involved in Quests:\n* Rubbish Day\n* Making Amens!\n\nNotes:\nA new Garlaige Key is needed each time each person wants to enter the Incinerator Room.","","","","","","",""
"npc","Mashishi","","","Windurst|Windurst Waters map = South|D-10","","","","","","","","",""
"npc","Mashua","Past Event Watcher","PastEventWatcher.png","Heavens Tower|Windurst","","Notes:\nThis NPC will let you watch cut-scenes that you have seen in Heavens Tower in the past, for a small fee.","","","","","","",""
"npc","Mashuu-Ajuu","Quest Giver","QuestGiver.png","Windurst|Windurst Waters map = North|K-6","","Starts Quests:\n* Let Sleeping Dogs Lie\n* Reap What You Sow","","","","","","",""
"npc","Masis","","","Tavnazian Safehold","","","","","","","","",""
"npc","Mastan","Dialogue NPC","Dialogue.png","Adoulin|Western Adoulin","","Involved in Quests:\n* Order Up\n* The Curious Case of Melvien","","","","","","",""
"npc","Masya Rhaliduva","","","Pankration|The Colosseum","","","","","","","","",""
"npc","Matabe","","","Bastok|Cutscene NPC","","Involved in Quests:\n* Faded Promises","","","","","","",""
"npc","Mataligeat","","","Jeuno|Lower Jeuno","","Involved in Quests:\n* The Requiem","","","","","","",""
"npc","Matata","","","Windurst|Windurst Woods","","Involved in Quests:\n* In a Stew","","","","","","",""
"npc","Mathele","Past Event Watcher","PastEventWatcher.png","Mhaura","","Notes:\nThis NPC will let you watch cut-scenes that you have seen in Mhaura in the past, for a small fee.","","","","","","",""
"npc","Mathilde","Riding the Clouds","QuestNPC.png","Selbina","","Involved in Quests:\n* Riding on the Clouds\n\nInvolved in Missions:\n* Promathia Mission 6-3: More Questions than Answers\n* Those Who Lurk in Shadows (III)\n* Remember Me in Your Dreams\n\nNotes:\n*  Triggers the cutscene titled ""Aldo"" when first spoken to. * She was adopted and her real parents were taken by beastmen. * Her grandmother (Ramona) said that she lost her memory. * Appears in A Crystalline Prophecy. * Described in Riding on the Clouds as, ""A weaving woman who lost her memory in Selbina.""","","","","","","",""
"npc","Mathlouq","","","Aht Urhgan Whitegate|Al Zahbi","","Involved in Quests:\n* Arts and Crafts","","","","","","",""
"npc","Mathurin","","","Bastok|Port Bastok","","","","","","","","",""
"npc","Mathurin (A)","Quest Giver","QuestGiver.png","Abyssea|Abyssea - Misareaux","","Involved in Quests:\n* Missing in Action","","","","","","",""
"npc","Matica, R.K.","Conquest Overseer","ConquestOverseer.png","Outland|Qufim Island|San d'Oria","","Notes:\nAppears, when Qufim is under weekly conquest-control by San d'Oria ;Notes for characters only with San d'Oria as current Allegiance: :*Casts Signet :*Choice of setting Home Point for free :*Recharges Empress Band or Chariot Band :*Accepts Qufim Supplies for finishing Supply Quest ;Notes for characters only without San d'Oria as current Allegiance: :*Choice of setting Home Point for a fee - higher prices for higher Allegiance Ranks (Rank 10: 5600 gil) For further information see Conquest Overseer.","","","","","","",""
